Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,US01,201093,15-04-2022,1088.621,4345,2021536
M,North America,US01,101872,09-05-2022,1088.621,4345,2021536
M,North America,US01,201396,20-05-2022,1088.621,1002,2021536
M,North America,US01,201093,10-06-2022,1088.621,4345,2021536
M,North America,US01,201396,13-06-2022,1088.621,1002,2021536
M,North America,US01,101872,16-06-2022,1088.621,4345,2021536
M,North America,US01,101872,22-06-2022,1088.621,4345,2021536
M,North America,US01,203054,23-06-2022,1088.621,4345,2021536
M,North America,US01,201272,05-07-2022,1088.621,4345,2021536
M,North America,US01,201093,21-07-2022,1088.621,4345,2021536
M,North America,US01,201177,25-07-2022,1088.621,4345,2021536
M,North America,US01,101872,03-08-2022,1088.621,4345,2021536
M,North America,US01,203054,18-08-2022,1088.621,4345,2021536
M,North America,US01,201396,19-08-2022,1088.621,1002,2021536
M,North America,US01,201093,24-08-2022,1088.621,4345,2021536
M,North America,US01,101872,08-09-2022,1088.621,4345,2021536
M,North America,US01,201447,09-03-2018,1031.922,1003,2014737
M,North America,US01,201437,28-03-2022,1031.922,1003,2014737
M,North America,US01,202579,07-01-2022,1031.922,1002,2021728
M,North America,US01,202579,17-05-2022,1031.922,1002,2021728
M,North America,US01,100418,23-06-2022,1031.922,1002,2021728
M,North America,US01,200430,26-02-2018,1031.922,1001,2019847
M,North America,US01,100118,21-02-2018,1031.922,2232,2020447
M,North America,US01,100264,27-02-2018,1031.922,2232,2020447
M,North America,US01,201058,12-03-2018,1031.922,2232,2020447
M,North America,US01,202354,26-03-2018,1031.922,2232,2020447
M,North America,US01,100468,12-04-2018,1031.922,2232,2021183
M,North America,US01,100032,13-04-2018,1031.922,2232,2021183
M,North America,US01,201058,16-04-2018,1031.922,2232,2020447
M,North America,US01,100076,02-05-2018,1031.922,2232,2020447
M,North America,US01,100252,11-05-2018,1031.922,2232,2021183
M,North America,US01,202354,25-05-2018,1031.922,2232,2020447
M,North America,US01,100264,30-05-2018,1031.922,2232,2021185
M,North America,US01,100264,25-06-2018,1031.922,2232,2021183
M,North America,US01,202300,13-07-2018,1031.922,5000,2021728
M,North America,US01,201097,16-07-2018,1031.922,2232,2021183
M,North America,US01,201058,02-08-2018,1031.922,2232,2020447
M,North America,US01,201097,15-08-2018,1031.922,2232,2021183
M,North America,US01,100118,17-08-2018,1031.922,2232,2021183
M,North America,US01,100264,21-08-2018,1031.922,2232,2021183
M,North America,US01,100468,24-08-2018,1031.922,2232,2021183
M,North America,US01,201420,14-01-2019,1031.922,4010,2021183
M,North America,US01,201420,18-03-2019,1031.922,4010,2021183
M,North America,US01,103254,11-03-2019,1031.922,4390,2021792
M,North America,US01,202354,12-04-2019,1031.922,4390,2020447
M,North America,US01,100333,01-05-2019,1031.922,4390,2021183
M,North America,US01,100333,08-05-2019,1031.922,4390,2021183
M,North America,US01,103575,23-08-2019,1031.922,4390,2021792
M,North America,US01,103575,08-11-2019,1031.922,4390,2021792
M,North America,US01,203408,08-11-2019,1031.922,4390,2021183
M,North America,US01,203408,18-11-2019,1031.922,4390,2021183
M,North America,US01,202354,26-12-2019,1031.922,4390,2020447
M,North America,US01,203775,10-04-2020,1031.922,4390,2020447
M,North America,US01,203775,29-05-2020,1031.922,4390,2021183
M,North America,US01,201298,10-07-2020,1031.922,4390,2020447
M,North America,US01,201298,13-08-2020,1031.922,4390,2020447
M,North America,US01,201420,07-02-2022,1031.922,4010,2021183
M,North America,US01,203673,07-02-2022,1031.922,4075,2021186
M,North America,US01,201420,11-04-2022,1031.922,4010,2021183
M,North America,US01,201420,11-08-2022,1031.922,4010,2021183
M,North America,US01,201420,19-09-2022,1031.922,4010,2021183
M,North America,US01,201272,10-12-2021,1088.621,4345,2021536
M,North America,US01,201318,15-03-2018,1088.621,2014,2007175
M,North America,US01,201318,12-04-2018,1088.621,2014,2007175
M,North America,US01,201319,26-04-2018,1088.621,2014,2007175
M,North America,US01,201161,04-05-2018,1088.621,2013,2007175
M,North America,US01,201318,22-05-2018,1088.621,2014,2007175
M,North America,US01,200703,24-05-2018,1088.621,2013,2007175
M,North America,US01,201319,13-06-2018,1088.621,2014,2007175
M,North America,US01,201318,03-07-2018,1088.621,2014,2007175
M,North America,US01,201319,07-08-2018,1088.621,2014,2007175
M,North America,US01,201319,22-08-2018,1088.621,2014,2007175
M,North America,US01,201318,11-10-2018,1088.621,2014,2007175
M,North America,US01,200703,31-10-2018,1088.621,2013,2007175
M,North America,US01,201161,07-11-2018,1088.621,2013,2007175
M,North America,US01,201318,14-11-2018,1088.621,2014,2007175
M,North America,US01,201319,21-11-2018,1088.621,2014,2007175
M,North America,US01,201318,11-12-2018,1088.621,2014,2007175
M,North America,US01,201319,17-12-2018,1088.621,2014,2007175
M,North America,US01,200703,18-12-2018,1088.621,2013,2007175
M,North America,US01,201318,03-01-2019,1088.621,2014,2007175
M,North America,US01,201161,10-01-2019,1088.621,2013,2007175
M,North America,US01,100344,16-01-2019,1088.621,2014,2007175
M,North America,US01,100344,29-01-2019,1088.621,2014,2007175
M,North America,US01,201319,06-02-2019,1088.621,2014,2007175
M,North America,US01,201161,11-03-2019,1088.621,2013,2007175
M,North America,US01,201319,09-04-2019,1088.621,2014,2007175
M,North America,US01,201318,11-04-2019,1088.621,2014,2007175
M,North America,US01,201161,29-04-2019,1088.621,2013,2007175
M,North America,US01,201318,17-05-2019,1088.621,2014,2007175
M,North America,US01,201319,24-05-2019,1088.621,2014,2007175
M,North America,US01,201161,24-06-2019,1088.621,2013,2007175
M,North America,US01,201318,10-07-2019,1088.621,2014,2007175
M,North America,US01,200703,22-07-2019,1088.621,2013,2007175
M,North America,US01,200703,26-07-2019,1088.621,2013,2007175
M,North America,US01,200703,07-08-2019,1088.621,2013,2007175
M,North America,US01,200703,12-08-2019,1088.621,2013,2007175
M,North America,US01,201319,15-08-2019,1088.621,2014,2007175
M,North America,US01,200703,30-08-2019,1088.621,2013,2007175
M,North America,US01,200703,13-09-2019,1088.621,2013,2007175
M,North America,US01,200703,25-09-2019,1088.621,2013,2007175
M,North America,US01,201318,17-10-2019,1088.621,2014,2007175
M,North America,US01,201319,22-10-2019,1088.621,2014,2007175
M,North America,US01,200703,28-10-2019,1088.621,2013,2007175
M,North America,US01,201318,21-11-2019,1088.621,2014,2007175
M,North America,US01,100344,02-12-2019,1088.621,2014,2007175
M,North America,US01,200703,06-12-2019,1088.621,2013,2007175
M,North America,US01,100344,27-12-2019,1088.621,2014,2007175
M,North America,US01,201319,03-01-2020,1088.621,2014,2007175
M,North America,US01,201318,09-01-2020,1088.621,2014,2007175
M,North America,US01,100344,10-01-2020,1088.621,2013,2007175
M,North America,US01,200703,16-01-2020,1088.621,2013,2007175
M,North America,US01,201318,23-01-2020,1088.621,2013,2007175
M,North America,US01,100344,24-01-2020,1088.621,2013,2007175
M,North America,US01,100344,12-02-2020,1088.621,2013,2007175
M,North America,US01,200703,18-02-2020,1088.621,2013,2007175
M,North America,US01,100344,21-02-2020,1088.621,2013,2007175
M,North America,US01,201319,27-03-2020,1088.621,2013,2007175
M,North America,US01,200703,04-05-2020,1088.621,2013,2007175
M,North America,US01,201318,06-05-2020,1088.621,2013,2007175
M,North America,US01,200703,21-05-2020,1088.621,2013,2007175
M,North America,US01,200703,29-05-2020,1088.621,2013,2007175
M,North America,US01,200703,09-06-2020,1088.621,2013,2007175
M,North America,US01,200703,25-06-2020,1088.621,2013,2007175
M,North America,US01,201319,26-06-2020,1088.621,2013,2007175
M,North America,US01,203919,30-06-2020,1088.621,2013,2007175
M,North America,US01,200703,07-07-2020,1088.621,2013,2007175
M,North America,US01,201161,14-07-2020,1088.621,2013,2007175
M,North America,US01,200703,17-07-2020,1088.621,2013,2007175
M,North America,US01,200703,28-07-2020,1088.621,2013,2007175
M,North America,US01,203919,12-08-2020,1088.621,2013,2007175
M,North America,US01,200703,14-08-2020,1088.621,2013,2007175
M,North America,US01,203919,18-08-2020,1088.621,2013,2007175
M,North America,US01,100344,15-09-2020,1088.621,2013,2007175
M,North America,US01,100344,23-09-2020,1088.621,2013,2007175
M,North America,US01,201318,25-09-2020,1088.621,2013,2007175
M,North America,US01,201161,29-09-2020,1088.621,2013,2007175
M,North America,US01,100344,07-10-2020,1088.621,2013,2007175
M,North America,US01,201161,03-11-2020,1088.621,2013,2007175
M,North America,US01,203919,23-11-2020,1088.621,2013,2007175
M,North America,US01,201161,11-01-2021,1088.621,2013,2007175
M,North America,US01,201319,25-01-2021,1088.621,2013,2007175
M,North America,US01,201318,04-03-2021,1088.621,2013,2007175
M,North America,US01,200703,16-03-2021,1088.621,2013,2007175
M,North America,US01,200703,29-03-2021,1088.621,2013,2007175
M,North America,US01,200703,06-04-2021,1088.621,2013,2007175
M,North America,US01,201319,21-04-2021,1088.621,2013,2007175
M,North America,US01,201318,11-05-2021,1088.621,2013,2007175
M,North America,US01,200703,01-09-2021,1088.621,2013,2007175
M,North America,US01,200703,14-09-2021,1088.621,2013,2007175
M,North America,US01,100420,26-10-2021,1088.621,2013,2007175
M,North America,US01,100344,02-12-2021,1088.621,2013,2007175
M,North America,US01,203919,07-03-2022,1088.621,4050,2007175
M,North America,US01,100344,30-03-2022,1088.621,4045,2007175
M,North America,US01,201161,07-06-2022,1088.621,4050,2007175
M,North America,US01,201161,04-08-2022,1088.621,4050,2007175
M,North America,US01,201319,01-09-2022,1088.621,2019,2007175
M,North America,US01,201318,31-03-2021,1088.621,2013,2007175
M,North America,US01,200703,24-07-2020,1088.621,2013,2007175
M,North America,US01,201391,26-09-2022,1088.621,4345,2021536
M,North America,US01,101074,21-09-2017,15.876,2013,2007683
M,North America,US01,200703,16-10-2017,15.876,4355,2007683
M,North America,US01,203004,14-12-2017,15.876,2013,2007683
M,North America,US01,200703,15-02-2016,15.876,4355,2007683
M,North America,US01,200703,28-06-2016,15.876,4355,2007683
M,North America,US01,101074,19-07-2016,15.876,2013,2007683
M,North America,US01,200703,19-07-2016,15.876,4355,2007683
M,North America,US01,200703,23-08-2016,15.876,4355,2007683
M,North America,US01,201283,15-09-2016,15.876,3025,2007683
M,North America,US01,100467,07-10-2016,15.876,2013,2007683
M,North America,US01,200623,15-03-2017,15.876,2013,2007683
M,North America,US01,100467,20-04-2017,15.876,2013,2007683
M,North America,US01,200703,08-05-2017,15.876,4355,2007683
M,North America,US01,200703,23-05-2017,15.876,4355,2007683
M,North America,US01,201435,25-08-2015,15.876,1003,2020462
M,North America,US01,201448,29-04-2016,1031.922,1003,2014737
M,North America,US01,201448,20-07-2016,1031.922,1003,2014737
M,North America,US01,201437,08-08-2016,1031.922,1003,2014737
M,North America,US01,201447,17-08-2016,1031.922,1003,2014737
M,North America,US01,201448,19-12-2016,1031.922,1003,2014737
M,North America,US01,201447,14-02-2017,1031.922,1003,2014737
M,North America,US01,201448,22-02-2017,1031.922,1003,2014737
M,North America,US01,201448,29-03-2017,1031.922,1003,2014737
M,North America,US01,201447,21-06-2017,1031.922,1003,2014737
M,North America,US01,201447,25-07-2017,1031.922,1003,2014737
M,North America,US01,201448,21-08-2017,1031.922,1003,2014737
M,North America,US01,200433,10-04-2017,15.876,1002,2016988
M,North America,US01,201435,22-06-2017,15.876,1002,2016581
M,North America,US01,200710,05-01-2016,15.876,3025,2003162
M,North America,US01,100434,14-07-2017,1031.922,3025,2020907
M,North America,US01,201058,30-01-2018,1031.922,2232,2020447
M,North America,US01,100264,27-02-2018,1031.922,2232,2021183
M,North America,US01,100333,08-12-2015,1031.922,2232,2020447
M,North America,US01,100333,15-03-2016,1031.922,2232,2020447
M,North America,US01,100264,24-05-2016,1031.922,2232,2020447
M,North America,US01,100137,01-06-2016,1031.922,2232,2020447
M,North America,US01,201393,24-06-2016,1031.922,2232,2020447
M,North America,US01,100137,27-06-2016,1031.922,2232,2020447
M,North America,US01,100264,06-07-2016,1031.922,2232,2020447
M,North America,US01,100333,11-07-2016,1031.922,2232,2020447
M,North America,US01,101807,11-07-2016,1031.922,2232,2020447
M,North America,US01,100137,25-07-2016,1031.922,2232,2020447
M,North America,US01,201393,29-07-2016,1031.922,2232,2020447
M,North America,US01,100264,10-08-2016,1031.922,2232,2020447
M,North America,US01,100076,22-08-2016,1031.922,2232,2020447
M,North America,US01,201393,09-09-2016,1031.922,2232,2020447
M,North America,US01,100076,16-09-2016,1031.922,2232,2020447
M,North America,US01,100118,23-09-2016,1031.922,2232,2020447
M,North America,US01,100137,27-09-2016,1031.922,2232,2020447
M,North America,US01,100264,04-10-2016,1031.922,2232,2020447
M,North America,US01,201393,07-10-2016,1031.922,2232,2020447
M,North America,US01,100252,13-10-2016,1031.922,2232,2020447
M,North America,US01,100137,17-10-2016,1031.922,2232,2020447
M,North America,US01,100137,07-11-2016,1031.922,2232,2020447
M,North America,US01,100264,09-11-2016,1031.922,2232,2020447
M,North America,US01,100252,16-11-2016,1031.922,2232,2020447
M,North America,US01,201393,23-11-2016,1031.922,2232,2020447
M,North America,US01,100076,28-11-2016,1031.922,2232,2020447
M,North America,US01,100252,30-11-2016,1031.922,2232,2020447
M,North America,US01,100264,07-12-2016,1031.922,2232,2021183
M,North America,US01,100264,12-12-2016,1031.922,2232,2020447
M,North America,US01,100076,21-12-2016,1031.922,2232,2020447
M,North America,US01,100252,28-12-2016,1031.922,2232,2020447
M,North America,US01,201097,29-12-2016,1031.922,2232,2021183
M,North America,US01,201393,30-12-2016,1031.922,2232,2020447
M,North America,US01,100252,24-01-2017,1031.922,2232,2020447
M,North America,US01,201097,25-01-2017,1031.922,2232,2020447
M,North America,US01,100076,25-01-2017,1031.922,2232,2020447
M,North America,US01,201393,03-02-2017,1031.922,2232,2020447
M,North America,US01,100252,03-02-2017,1031.922,2232,2020447
M,North America,US01,201420,14-02-2017,1031.922,2232,2021183
M,North America,US01,100252,27-02-2017,1031.922,2232,2020447
M,North America,US01,100076,27-02-2017,1031.922,2232,2020447
M,North America,US01,100264,06-03-2017,1031.922,2232,2020447
M,North America,US01,100264,13-03-2017,1031.922,2232,2020447
M,North America,US01,100252,20-03-2017,1031.922,2232,2020447
M,North America,US01,100264,21-03-2017,1031.922,2232,2020447
M,North America,US01,100264,22-03-2017,1031.922,2232,2021185
M,North America,US01,201097,22-03-2017,1031.922,2232,2021183
M,North America,US01,100076,24-03-2017,1031.922,2232,2020447
M,North America,US01,201298,27-03-2017,15.876,2232,2019891
M,North America,US01,201393,31-03-2017,1031.922,2232,2020447
M,North America,US01,100264,03-04-2017,1031.922,2232,2021183
M,North America,US01,100118,04-04-2017,1031.922,2232,2021183
M,North America,US01,100264,04-04-2017,1031.922,2232,2020447
M,North America,US01,100264,17-04-2017,1031.922,2232,2020447
M,North America,US01,100076,18-04-2017,1031.922,2232,2020447
M,North America,US01,100252,18-04-2017,1031.922,2232,2020447
M,North America,US01,100264,02-05-2017,1031.922,2232,2020447
M,North America,US01,100252,11-05-2017,1031.922,2232,2020447
M,North America,US01,201393,12-05-2017,1031.922,2232,2020447
M,North America,US01,201097,19-05-2017,1031.922,2232,2020447
M,North America,US01,100150,31-05-2017,1031.922,2232,2020447
M,North America,US01,100076,07-06-2017,1031.922,2232,2020447
M,North America,US01,201393,08-06-2017,1031.922,2232,2021183
M,North America,US01,202354,09-06-2017,1031.922,2232,2020447
M,North America,US01,100264,14-06-2017,1031.922,2232,2021185
M,North America,US01,100264,16-06-2017,1031.922,2232,2021185
M,North America,US01,100076,29-06-2017,1031.922,2232,2020447
M,North America,US01,201393,07-07-2017,1031.922,2232,2020447
